uid,px_world,py_world,pz_world,u_rectified,v_rectified
28083976,-3.158512,-0.865508,1.7411181036911012,58.26898554134769,184.20387367811657
28083976,-3.158512,-0.865508,1.7411181036911012,58.26898554134769,184.20387367811657
28101411,-2.314963,-0.151648,1.850380103691101,39.21219123631366,198.54266118615945
28097156,-0.569474,2.265876,-0.020265896308898856,426.4713766372061,205.78329344754547
28097156,-0.569474,2.265876,-0.020265896308898856,426.4713766372061,205.78329344754547
28097157,-3.406701,-0.558372,1.612401103691101,67.19288988195478,160.99478311489344
28101420,-4.479717,-4.66989,1.274626103691101,86.92097855736341,228.42456564770183
28101421,-2.77892,-2.199454,0.1951541036911011,142.71444408829785,236.2182590934297
28101424,-4.380464,-4.752371,1.265625103691101,87.3274495604156,232.06803333328563
28101424,-4.380464,-4.752371,1.265625103691101,87.3274495604156,232.06803333328563
28097163,-5.535199,-3.194321,1.4308211036911012,79.90441080709962,175.4633643119722
28097177,-0.656513,1.879871,-0.012578896308898857,347.8675450794992,227.7343237029003
28097177,-0.656513,1.879871,-0.012578896308898857,347.8675450794992,227.7343237029003
28101433,-2.980808,-2.008053,2.1846421036911012,32.75938877339749,228.76046098676167
28101433,-2.980808,-2.008053,2.1846421036911012,32.75938877339749,228.76046098676167
28097183,-3.263981,-1.095833,1.612354103691101,68.97008740203299,188.81190968771008
28097183,-3.263981,-1.095833,1.612354103691101,68.97008740203299,188.81190968771008
28070124,-5.77431,-3.598902,-0.024177896308898994,128.32355618867854,183.08479866150324
28097189,-0.390294,2.184505,-0.006320896308898982,432.523369051424,242.4853639838909
28101437,-3.497963,-4.540108,-0.25974889630889897,139.0559969059775,248.04158955787528
28101439,-3.909213,-4.110325,2.010643103691101,56.82836560476622,236.80067927831155
28101441,-1.951394,-1.464171,-0.10628589630889884,170.10768970248716,252.741594455288
28101444,-3.279428,-4.32773,-0.171458896308899,138.53316498934427,251.32238147483773
28101445,-3.102809,-2.943653,1.6451151036911011,71.31474207741843,242.65135875902067
28101445,-3.102809,-2.943653,1.6451151036911011,71.31474207741843,242.65135875902067
28097213,-2.626692,-0.627756,2.025580103691101,28.533611902451185,200.64204064627748
28097213,-2.626692,-0.627756,2.025580103691101,28.533611902451185,200.64204064627748
28097215,-2.152073,-1.376857,-0.18250089630889899,172.68064014879462,242.5526211906211
28101452,-2.960123,-4.306827,0.4689381036911011,119.2364751454276,262.16598871386435
28101452,-2.960123,-4.306827,0.4689381036911011,119.2364751454276,262.16598871386435
28101454,-2.472744,-2.192332,1.801142103691101,59.7664728178608,254.86936013816603
28092434,-5.513775,0.555738,0.9058331036911011,111.72149781579884,43.949370659472464
28089708,-6.866106,-0.381311,2.350701103691101,20.75794188048232,27.452588221468403
28053615,-3.529442,-2.57759,0.03525710369110113,141.64513195745053,219.16821338936168
28053615,-3.529442,-2.57759,0.03525710369110113,141.64513195745053,219.16821338936168
28097240,-3.964154,-4.435631,1.2777371036911012,87.526811416399,238.5043373508381
28097240,-3.964154,-4.435631,1.2777371036911012,87.526811416399,238.5043373508381
28101461,-1.418239,-1.21786,0.14237510369110118,167.60987282564602,274.3363639806578
28092445,-3.85584,0.810439,1.727538103691101,48.0559139362488,47.81915022224777
28092446,-4.846413,0.971225,0.4006651036911011,150.3591381308142,50.14200574706135
28086867,-3.960653,0.839558,1.6080621036911011,61.00025638351744,46.16176779159554
28086869,-3.898763,0.816055,1.5703021036911011,65.01549456911536,52.30796857256101
28086873,-1.576019,2.222506,-0.009741896308898879,319.7577256838873,101.16119391861332
28056026,-1.108086,1.92674,-0.012174896308899008,319.2466995092935,174.2119671847563
28056026,-1.108086,1.92674,-0.012174896308899008,319.2466995092935,174.2119671847563
28092451,-3.847677,0.804657,1.603126103691101,61.62565932057328,54.014857827289234
28101475,-2.205909,-4.452874,0.4681501036911011,121.25564252089583,286.2229351388815
28101475,-2.205909,-4.452874,0.4681501036911011,121.25564252089583,286.2229351388815
28092461,-3.215466,0.734212,1.9507731036911011,17.009145938520874,75.12055107908373
28101482,-1.768372,-3.919314,0.6476701036911011,118.44722775568714,297.48069064917024
28101483,-1.618442,-3.397917,0.887640103691101,110.94687293974587,300.81122843290484
28094999,-4.727085,1.152294,0.543520103691101,145.3276544837483,36.47569380187071
28101489,-1.630226,-5.502213,0.5894461036911011,114.93714817302684,312.76113829495114
28101495,-0.665728,-3.126372,0.092884103691101,152.5133171631717,328.74045462685973
28095009,-3.9637,0.74565,1.571823103691101,65.25801613349549,55.93135360940454
28101498,-1.599253,-10.074377,1.462337103691101,83.20321493129609,337.5661252711888
28095016,-6.77661,-0.334059,0.4921601036911011,121.9625607821555,69.13118322007398
28101499,-0.891911,-3.993815,1.129186103691101,100.146787878099,338.42788359361964
28095018,-6.774658,-0.330449,0.3765351036911011,126.85369356174152,71.05110887189088
28092481,-4.895949,-0.071162,0.2821831036911011,144.05788559807132,106.10872752348446
28101500,-0.458796,-3.430647,0.13054910369110106,149.45587792068878,339.6821889681381
28092484,-4.73633,-0.040894,0.32208210369110113,143.61133008678422,108.662413277957
28095024,-6.363696,-1.738491,2.691173103691101,10.973789226191627,99.15023452397652
28097292,-3.71699,-6.930651,1.439788103691101,82.04643863736985,272.4693408304712
28097292,-3.71699,-6.930651,1.439788103691101,82.04643863736985,272.4693408304712
28086959,-2.86323,-1.836003,1.4899721036911011,78.7317873937672,228.19586628970532
28101504,-0.509622,-2.383298,0.7154581036911011,131.14670328808143,343.4044721467169
28101505,-0.863869,-3.53488,1.546951103691101,78.99396604118621,345.08866410460445
28056090,-4.604854,1.152205,0.08850710369110115,173.51441065099635,54.45340255511033
28097293,-0.432278,0.784581,0.032334103691101124,257.1819495050798,299.90990059242245
28092497,-3.035463,0.004786,1.977400103691101,26.541751638779687,143.84041768478008
28070223,-3.492411,-1.750807,0.048001103691101,148.05720998560105,203.39085131871283
28101523,-0.085172,-5.981861,0.9880211036911011,103.50344379774964,371.5102173183566
28097317,-1.850906,-1.838832,1.900531103691101,49.59241832709364,281.1045876783793
28084132,-3.058476,-3.21908,0.3940951036911011,126.5593005445632,244.62518146804547
28084132,-3.058476,-3.21908,0.3940951036911011,126.5593005445632,244.62518146804547
28077423,-6.788243,-0.169323,1.484566103691101,73.62865774004874,40.44579819049554
28048763,-1.077119,1.974841,-0.017177896308898877,327.22854030204326,172.94877034900165
28048763,-1.077119,1.974841,-0.017177896308898877,327.22854030204326,172.94877034900165
28095066,-3.595724,-0.579057,2.168289103691101,19.806028115308862,146.53951702638693
28099723,-4.69993,1.118387,0.9381731036911011,117.99604050141812,25.17144497262825
28101531,-0.061025,-5.50738,1.7095531036911011,73.40081174545199,386.063741576508
28084139,-3.510624,-4.581041,2.8239331036911013,18.81346502428144,259.65206463842145
28084139,-3.510624,-4.581041,2.8239331036911013,18.81346502428144,259.65206463842145
28101535,0.167213,-7.572258,1.681584103691101,76.78677115687498,389.20663321063466
28097338,-1.834245,-12.825216,1.056475103691101,91.64796919791286,335.3590578070072
28084147,-2.921069,-3.922317,0.35292010369110105,125.07854066306916,258.2100084204939
28097345,-0.603887,-2.688689,1.1265911036911012,105.22727249522558,347.77103418820064
28097346,-0.243887,-5.719824,0.43067110369110106,124.06979261952392,357.41288202928934
28084150,-0.990202,1.999864,-0.004949896308898971,336.0957744157208,179.33316187694655
28084150,-0.990202,1.999864,-0.004949896308898971,336.0957744157208,179.33316187694655
28097348,-0.428123,-7.228765,0.953357103691101,101.4571950404646,359.36561878675013
28092544,-3.860261,-0.587755,0.11034710369110101,154.55695740874438,159.02152864255953
28101556,8.00821,-46.63546,-0.9342668963088989,103.23727167813637,417.270904592938
28101560,3.078435,-18.695436,1.675465103691101,81.80374708867328,426.6791668101613
28048779,-1.096236,1.955448,-0.01493689630889894,323.4703970596344,172.80922821545929
28048779,-1.096236,1.955448,-0.01493689630889894,323.4703970596344,172.80922821545929
28092589,-4.330312,-4.177117,2.999736103691101,9.02458549200452,226.611892505831
28092601,-4.638361,0.966084,0.4456871036911011,149.6973435760412,55.05138662528955
28092622,-6.37532,-0.073599,0.5487831036911011,122.72955710199476,65.27648162573507
28080971,-3.430743,1.11607,1.954472103691101,8.97842167042782,19.165060643187275
28087032,-4.354545,-2.149555,-0.023725896308898875,142.45678616993504,187.61940166997144
28095135,-1.505395,1.989666,-0.0031808963088988396,299.8920360928591,132.85549198308132
28045628,-5.288616,0.071203,0.07593610369110104,152.08420855708394,92.99584225484269
28087038,-2.795708,-1.947818,1.635027103691101,69.84949358144348,234.15525720175864
28087038,-2.795708,-1.947818,1.635027103691101,69.84949358144348,234.15525720175864
28084204,-0.755099,1.929533,-0.023527896308898955,346.99769678014854,211.98309936211095
28087046,-2.158772,-4.370867,0.036878103691101005,136.58163093651075,283.98500181745527
28089922,-2.928371,0.263405,2.003728103691101,17.58532841839127,131.28316401381443
28066503,-5.462682,-3.193157,2.948665103691101,7.046377648054971,170.0178585759992
28066503,-5.462682,-3.193157,2.948665103691101,7.046377648054971,170.0178585759992
28095173,-4.599372,-2.366644,-0.10678689630889893,142.54622401997256,186.22517350638225
28095173,-4.599372,-2.366644,-0.10678689630889893,142.54622401997256,186.22517350638225
28095177,-4.935342,-5.062855,2.020893103691101,59.78544752637265,223.53450907426395
28048800,-1.111877,1.922497,-0.014460896308899018,318.6667415376272,174.26384725706765
28087059,-0.994497,-3.077015,-0.0734238963088989,157.29791331847008,312.4793793791524
28095184,-4.857979,-3.314283,-0.28546989630889885,141.00552714994754,198.43821696755336
28095190,-8.297851,0.073508,-0.21945589630889883,144.4258367300822,38.867530705382535
28089954,-3.661945,-3.231638,0.26886410369110103,128.55072767197572,226.86998207403067
28087078,-0.449053,-4.393595,-0.08734789630889894,149.35004904756946,340.25518099219937
28084245,0.384517,-5.768068,0.04221510369110115,139.52292045935206,374.1796327991361
28095208,-1.449988,2.582559,0.0011291036911009744,381.0548820925637,55.69144646028241
28048820,-1.11117,1.897635,-0.01604889630889894,316.11803543723187,176.55751598234446
28089984,-2.153149,-5.155241,0.40293810369110106,120.77221762771848,293.2373198681012
28095234,-6.816389,-0.269338,0.6992581036911011,113.02864127237648,61.76700556209812
28092709,-2.929733,0.464806,0.04119810369110111,185.149288457194,152.60574474168865
