uid,px_world,py_world,pz_world,u_rectified,v_rectified
28066277,-3.167213,-0.006466,1.472534103691101,161.2604442681488,236.31226544354985
28066277,-3.167213,-0.006466,1.472534103691101,161.2604442681488,236.31226544354985
28066278,-2.894022,0.180882,1.229797103691101,178.83018212762553,237.98456185508533
28066282,-3.083455,0.034974,1.411956103691101,165.49517885286787,237.57284665165
28066282,-3.083455,0.034974,1.411956103691101,165.49517885286787,237.57284665165
28066283,-2.780519,0.238773,1.068354103691101,190.70746828585243,239.4561221940217
28049438,-6.403349,-0.246081,3.386070103691101,75.6323619855091,165.78258574625983
28049439,-7.058104,-0.526635,2.8349521036911014,105.15491678682858,167.56420614880432
28070119,-5.621331,-3.321932,0.8672761036911011,172.42710248735776,258.1070716178206
28055939,-6.136892,1.650064,0.04624510369110113,211.259256402724,109.15224501536368
28066302,-3.016283,0.013837,1.236175103691101,176.77243170985582,240.54262632086068
28066306,-7.11741,-3.03299,3.470675103691101,96.46922105862676,230.05200655006985
28070123,-5.924737,-3.641322,1.368544103691101,157.84635204211526,259.2084622764019
28070123,-5.924737,-3.641322,1.368544103691101,157.84635204211526,259.2084622764019
28034353,-2.585755,0.625993,-0.049946896308898925,266.1895207865175,224.89485955068136
28066313,-3.906396,-0.90422,0.06636010369110101,217.3107473956921,240.19189486651533
28066313,-3.906396,-0.90422,0.06636010369110101,217.3107473956921,240.19189486651533
28053568,-3.84086,-1.615969,4.280551103691101,2.240435580624222,285.2210727279469
28055965,-6.418307,1.614727,1.4055391036911011,155.0588101446446,98.38420981906135
28055966,-6.982521,1.535727,0.9348501036911011,172.05972171235578,102.43582869408765
28055969,-6.384509,1.618959,1.670823103691101,143.3013225384408,96.06152284364885
28048720,-4.265641,2.943458,0.022141103691101005,260.2557441858996,32.97396898369473
28070143,-3.578833,-1.236881,0.4951731036911011,201.97862225170653,260.75904647715026
28070143,-3.578833,-1.236881,0.4951731036911011,201.97862225170653,260.75904647715026
28053581,-4.198971,-2.111177,4.593378103691101,2.320149140433472,287.1465636211543
28053583,-3.576694,-1.554022,1.611159103691101,152.88598393937542,275.378555495734
28066336,-3.135659,-0.050729,1.982592103691101,127.76785834620073,241.62747493996395
28066336,-3.135659,-0.050729,1.982592103691101,127.76785834620073,241.62747493996395
28059117,-3.313275,1.823286,-0.08169089630889892,271.51874650790865,131.39372982145903
28055999,-6.254346,1.650687,3.055924103691101,70.12235653487895,80.76890134847764
28034371,-2.60333,0.599156,0.01921510369110102,261.3694230359438,225.7068159666995
28056008,-6.32802,1.63899,3.201625103691101,62.570291435275095,79.50324327007323
28059134,-3.138065,1.795327,-0.07643889630889888,276.5908106288027,136.66640406833733
28066358,-2.340434,0.3567,0.027232103691101184,263.7019904565071,248.60488706519007
28056014,-6.983184,1.260112,0.5452801036911011,185.2903409614895,115.94812015006517
28037893,-8.414444,2.198897,1.5719021036911012,145.67629797045143,65.25437359440687
28070157,-3.535998,-1.27497,0.49746310369110114,202.07960601233088,263.1816578545767
28070157,-3.535998,-1.27497,0.49746310369110114,202.07960601233088,263.1816578545767
28066364,-3.570486,-0.811774,0.5181981036911011,203.6053973915722,248.5488899620058
28048744,-3.148153,2.566066,0.12543310369110117,285.9371537867436,63.89923417128074
28070163,-4.217137,-1.659808,3.4390801036911007,63.806131798591394,266.0941275243639
28070163,-4.217137,-1.659808,3.4390801036911007,63.806131798591394,266.0941275243639
28070168,-4.628519,-2.647146,0.2913681036911011,194.88466509571109,264.86190979451544
28034385,-5.259298,-0.006696,0.07677110369110118,208.78856812543012,182.97348251966628
28037901,-6.970953,1.738363,0.08537010369110098,202.80144107375585,100.22620135676172
28049473,-6.710272,-1.096,-0.013326896308898828,196.40985135591,191.98615178141551
28077298,-5.651937,3.135517,1.2678881036911012,165.06148982553125,2.420764587903051
28070178,-3.672819,-1.588656,0.44373110369110114,201.23376446120756,267.01427806080073
28070178,-3.672819,-1.588656,0.44373110369110114,201.23376446120756,267.01427806080073
28077309,-6.291015,3.042902,1.260408103691101,162.52071751018332,16.72338367971676
28030756,-6.791786,-0.116225,3.3362311036911008,80.22956966044572,155.77509288941883
28077321,-4.532604,2.60717,2.068550103691101,107.36476558883945,18.10046041093051
28070191,-2.881803,-0.555886,1.985502103691101,129.55123966270878,274.5885619672381
28066395,-3.2757,-0.510633,1.721732103691101,146.30130852643475,253.75863573753057
28077335,-4.573506,2.465305,2.083092103691101,108.14149112555596,33.08417636388435
28077336,-7.228078,2.766259,0.723302103691101,181.64800353000996,46.39485315284739
28077342,-4.173564,2.335984,2.048780103691101,108.75307752621194,44.65327622229998
28077349,-4.995914,2.271546,1.849389103691101,129.9798962255855,57.23818245066119
28045587,-6.190584,0.834662,0.6873811036911011,183.5601649415948,138.32771310469363
28077357,-4.271207,2.196764,1.682487103691101,141.33373157338053,66.60565028671562
28070208,-3.621115,-1.159898,3.929607103691101,10.424218147379491,277.123191400071
28077374,-5.415656,1.799426,1.5737831036911012,148.47361452895177,92.64791391299062
28077376,-5.341825,1.8259,0.43020010369110107,205.38341612260223,103.14751363363628
