uid,px_world,py_world,pz_world,u_rectified,v_rectified
28640880,-8.02011,2.125514,-0.20910489630889884,70.77656165588306,91.00392633657955
28635288,-4.050554,-1.655958,0.34048410369110105,23.902960295750205,307.2379089152245
28611696,-0.967698,1.99145,-0.012686896308898854,268.23640696826214,251.0967899760341
28635318,-3.146079,-3.372967,0.3081131036911011,6.921562448652708,413.18862973069054
28619022,-2.883613,1.34142,-0.04207789630889902,134.64376508819566,204.85707438112036
28619022,-2.883613,1.34142,-0.04207789630889902,134.64376508819566,204.85707438112036
28598430,-5.895491,1.601721,0.10370110369110108,71.16553952095848,123.4857362279662
28646703,-2.440978,-2.712728,0.38642810369110103,14.88906155184452,437.8109685407025
28646708,-2.671692,-3.437942,0.3284551036911011,6.749113414138293,445.2731705821178
28646725,0.106704,1.748334,-0.13027789630889886,395.8412334890028,394.6078999019327
28641007,-1.179512,1.814479,-0.006891896308898859,237.5944752630119,252.59425635852548
28641007,-1.179512,1.814479,-0.006891896308898859,237.5944752630119,252.59425635852548
28641029,-5.776814,-3.439286,0.07276910369110112,10.177822898076158,305.05109911284467
28582928,-0.994881,1.895956,0.037197103691101185,256.7318473244157,258.69533091389513
28629098,-0.928393,1.050236,-0.043247896308898914,215.29573452279837,336.9708473781391
28625518,-2.582797,1.314541,-0.020431896308898967,142.2541288340836,217.4505183520708
28625540,-1.354308,1.513064,-0.020436896308899,209.00714545334785,266.5712253634297
28646977,-5.000279,3.009158,-0.01204789630889902,119.2681465251328,65.22526468722086
28644114,-3.089403,0.473665,0.33766610369110106,77.24923298439805,245.9153395782962
28625886,-1.190063,0.784812,-0.01089389630889892,183.0666653661963,335.02196660199337
28600915,-0.913945,1.911804,-0.003699896308898998,267.6346357714356,263.3415536192835
28644132,-2.941667,0.497754,0.06307110369110114,102.81450864219062,250.90049070419727
28623292,-2.875444,1.15185,-0.00582489630889893,127.00392455681806,216.21141073500647
28644154,-5.526063,-4.074345,-0.012681896308898821,9.517849474379972,328.8013838623803
28644154,-5.526063,-4.074345,-0.012681896308898821,9.517849474379972,328.8013838623803
28647108,-3.264406,1.76423,-0.057407896308898865,136.03465795127002,167.57177840256293
28647110,-0.523438,2.603159,0.8359701036911011,433.8961710065447,162.24608616234562
28647110,-0.523438,2.603159,0.8359701036911011,433.8961710065447,162.24608616234562
28647126,-4.814526,0.562185,0.06822610369110116,70.20918920070915,189.78738769080925
28644235,-3.170573,0.290326,0.08604410369110105,91.00573900069094,252.68548126734896
28644235,-3.170573,0.290326,0.08604410369110105,91.00573900069094,252.68548126734896
28647145,-4.859172,0.028607,-0.029091896308898857,66.7231016294595,212.578865845886
28619418,-4.597016,0.912215,0.08327510369110103,78.63429494327497,178.3058607566843
28647153,-0.487678,2.563462,0.11284910369110102,386.5293608766437,221.0765109054146
28644281,-4.507426,-1.347598,0.12309010369110118,39.95570288351311,276.6220260076845
28644282,-4.713452,-1.561463,-0.05112989630889886,45.92960509432368,276.86486445395894
28647173,-6.090454,-1.528563,0.07717510369110103,28.84119119278239,239.41906785487097
28647173,-6.090454,-1.528563,0.07717510369110103,28.84119119278239,239.41906785487097
28641604,-2.744143,0.840427,-0.0063918963088989145,122.09387115966568,239.79607328061596
28641612,-2.736284,0.785636,-0.01406789630889893,121.32916339632764,243.31906410608136
28641627,-2.589419,0.7658,-0.01304089630889882,124.96566481603814,250.8046706312397
28644329,-0.706761,1.315316,-0.04412389630889901,248.9567306398884,336.7360846297201
28647201,-3.410715,0.237299,0.46976910369110103,54.50871666191373,245.75909980976644
28647201,-3.410715,0.237299,0.46976910369110103,54.50871666191373,245.75909980976644
28647208,-0.464907,2.434569,0.830935103691101,411.8184297868311,233.47077937408707
28632861,-7.997458,2.356686,1.050489103691101,4.555247087923021,40.462822879988096
28641669,-2.529063,0.328657,-0.09800989630889889,120.4161597625633,277.71841698175945
28647229,-3.057966,0.47736,-0.01378289630889884,105.02670315810414,247.30545404906476
28647229,-3.057966,0.47736,-0.01378289630889884,105.02670315810414,247.30545404906476
28641688,-3.878448,-1.707833,0.37436410369110107,21.78501752412356,316.99517806494856
28598626,-5.570854,0.656615,0.07414810369110114,62.07049696108572,170.1067481207756
28598626,-5.570854,0.656615,0.07414810369110114,62.07049696108572,170.1067481207756
28647250,-1.010216,2.037046,-0.0059638963088988195,266.91271977202314,243.31671210676728
28605919,-5.646227,0.965333,0.00890610369110112,69.6497771261609,156.97232510279878
28647275,-3.275636,1.70576,-0.08084889630889891,135.55220811395876,171.39446832896968
28647284,-6.173575,0.677419,-0.33392289630889893,76.99781577543231,165.50862801605976
28647290,-8.056248,-0.01122,0.11870910369110099,31.617892051461013,156.2426789304194
28647293,-1.568265,2.341015,-0.060667896308898905,240.15012133990376,182.40501423352435
28647305,-11.420913,-1.737345,-1.3400748963088989,52.826191645268295,177.29609827908098
28647306,-7.314466,-0.260178,0.21317210369110118,28.43498601843939,173.326323239832
28647314,-3.733788,0.957827,0.511633103691101,61.73598672501549,191.26979446842265
28647315,-1.012702,3.458295,-1.6662838963088988,366.2717305400792,162.36011119526853
28612473,-0.957098,1.983527,-0.011168896308898946,268.67132602737763,252.70663564519248
28647362,-0.539631,2.596216,0.776543103691101,416.3482640946959,170.65717826496066
28647385,-0.586182,2.691594,-0.027583896308899014,379.25313585360914,198.421638163626
28647385,-0.586182,2.691594,-0.027583896308899014,379.25313585360914,198.421638163626
